19:19:08,1.5,1.25,3.0,5.75,20.75
19:19:19,1.5,1.75,2.25,5.25,21.0
19:19:30,1.25,1.5,3.25,5.75,20.5
19:19:40,1.75,1.0,3.0,5.75,21.5
19:19:51,1.75,1.5,2.75,5.25,20.75
19:20:02,1.25,1.25,2.75,4.25,21.5
19:20:13,2.0,1.5,3.25,4.75,21.0
19:20:24,1.75,1.0,3.0,4.5,21.5
19:20:35,1.5,1.25,2.25,5.0,21.25
19:20:46,1.0,1.5,3.0,4.5,21.5
19:20:57,1.75,1.5,3.25,4.5,21.25
19:21:08,1.5,1.25,3.0,4.5,21.5
19:21:18,1.5,1.75,2.75,4.5,21.5
19:21:29,1.25,1.5,3.0,4.0,21.25
19:21:40,1.0,1.0,3.0,4.5,21.25
19:21:51,1.75,1.5,3.0,4.0,21.25
19:22:02,1.25,1.5,3.0,4.0,21.5
19:22:13,1.25,1.5,3.0,4.0,21.25
19:22:24,1.5,1.5,3.0,4.0,21.25
19:22:35,1.25,1.5,3.0,4.25,21.25
19:22:46,1.25,1.5,3.0,4.0,21.25
19:22:56,1.5,1.0,2.5,3.25,21.5
19:23:07,1.0,1.25,2.5,3.75,21.25
19:23:18,1.25,1.0,2.5,3.75,21.5
19:23:29,1.5,1.5,3.0,3.75,21.0
19:23:40,1.5,1.5,3.0,3.75,21.25
19:23:51,1.5,1.25,3.0,3.5,21.0
19:24:02,1.5,1.5,3.0,3.75,21.25
19:24:13,1.5,1.5,2.75,3.25,21.5
19:24:24,1.5,1.5,2.5,3.75,21.0
19:24:34,1.25,1.25,2.75,3.75,21.0
19:24:45,1.5,1.75,2.75,3.25,21.25
19:24:56,1.0,1.25,3.25,3.25,21.25
19:25:07,1.75,1.25,3.25,3.5,21.5
19:25:18,1.5,1.5,3.25,3.5,21.25
19:25:29,1.25,1.75,2.75,3.5,21.5
19:25:40,1.5,1.5,3.0,3.5,21.5
19:25:51,1.5,1.5,3.0,3.25,21.0
19:26:02,1.25,1.5,2.75,3.75,21.25
19:26:12,1.25,1.5,3.0,3.25,21.5
19:26:23,1.25,1.5,2.5,3.25,21.25
19:26:34,1.5,1.25,3.0,3.5,21.5
19:26:45,1.25,1.75,3.0,3.5,21.5
19:26:56,1.0,1.75,2.25,3.25,21.0
19:27:07,1.5,0.75,2.75,3.25,21.25
19:27:18,1.25,1.5,2.75,3.25,21.25
19:27:29,1.0,1.0,3.0,3.5,21.25
19:27:40,1.5,1.25,3.25,3.0,21.25
19:27:50,1.0,1.75,3.0,3.25,21.25
19:28:01,1.0,1.75,2.75,3.25,21.25
19:28:12,1.5,1.75,3.0,3.0,21.0
19:28:23,1.25,1.5,2.75,3.25,21.25
19:28:34,1.25,2.0,2.5,3.25,21.25
19:28:45,1.25,1.75,3.25,3.5,21.25
19:28:56,1.75,2.0,2.5,3.5,21.25
19:29:07,1.5,1.5,3.25,3.5,21.25
19:29:18,1.5,1.75,3.25,3.75,21.25
19:29:28,1.0,1.5,3.25,3.75,21.5
19:29:39,1.25,1.75,3.0,3.75,21.25
19:29:50,0.75,1.5,2.75,3.75,21.25
19:30:01,1.5,1.75,3.25,3.5,21.0
19:30:12,1.5,2.0,3.25,3.25,21.0
19:30:23,1.75,1.25,3.0,3.75,21.25
19:30:34,1.0,1.75,3.25,3.25,20.75
19:30:45,1.5,1.25,3.0,3.25,21.25
19:30:56,1.25,1.75,3.25,3.75,20.5
19:31:06,1.75,2.0,3.25,3.75,21.25
19:31:17,1.75,2.0,3.25,3.5,20.75
19:31:28,1.5,2.0,2.75,3.75,21.25
19:31:39,1.5,1.75,3.25,3.5,21.0
19:31:50,1.5,2.0,3.25,3.75,21.25
19:32:01,2.0,2.0,3.0,4.0,21.0
19:32:12,0.75,1.75,3.25,2.75,21.25
19:32:23,1.75,1.5,3.25,3.75,21.0
19:32:34,1.5,2.0,2.75,3.75,20.75
19:32:44,1.5,1.25,3.25,4.0,20.75
19:32:55,1.5,1.5,3.25,4.0,21.0
19:33:06,1.5,2.0,3.25,4.0,21.25
19:33:17,1.25,2.0,2.75,3.75,20.75
19:33:28,1.75,2.0,2.75,4.0,21.25
19:33:39,1.75,2.0,3.25,3.75,20.5
19:33:50,1.25,2.0,3.25,3.75,21.0
19:34:01,1.75,2.0,3.25,3.5,21.25
19:34:12,1.75,2.0,3.25,3.5,20.75
19:34:22,1.25,2.0,3.0,4.0,21.25
19:34:33,1.75,1.75,2.75,4.25,21.0
19:34:44,1.75,1.75,3.0,4.25,21.0
19:34:55,1.5,2.0,3.0,4.0,21.25
19:35:06,1.75,1.75,3.75,4.25,21.0
19:35:17,1.25,1.5,3.0,4.0,21.0
19:35:28,1.75,2.0,3.25,4.0,21.0
19:35:39,1.0,2.25,3.0,3.5,20.75
19:35:50,2.0,1.5,3.25,4.5,20.5
19:36:00,1.75,2.25,3.0,4.0,20.75
19:36:11,2.0,2.25,3.25,4.0,20.75
19:36:22,1.25,2.25,3.5,4.25,21.25
19:36:33,1.5,1.75,3.5,4.0,21.25
19:36:44,1.75,1.75,3.25,4.25,21.25
19:36:55,1.5,2.25,3.25,4.0,21.0
19:37:06,2.0,2.5,3.25,4.0,20.75
19:37:17,1.5,2.0,3.25,4.25,21.0
19:37:28,1.75,2.5,3.75,4.25,20.75
19:37:38,0.0,2.25,3.25,14.25,21.0
19:37:49,0.0,2.5,3.5,14.0,21.0
19:38:00,0.0,2.0,3.25,13.75,20.75
19:38:11,0.0,2.25,3.5,13.25,22.25
19:38:22,0.0,1.5,3.25,14.0,23.25
19:38:33,0.0,2.25,3.5,14.25,24.75
19:38:44,0.0,2.5,3.5,14.0,26.75
19:38:55,0.0,2.25,3.25,14.0,28.5
19:39:05,1.5,2.75,3.0,8.25,30.25
19:39:16,1.5,2.75,3.25,4.25,32.75
19:39:27,0.0,1.75,3.25,12.0,34.75
19:39:38,0.0,1.75,3.25,7.5,37.25
19:39:49,1.5,2.25,3.0,4.75,39.75
19:40:00,0.0,2.25,2.75,10.25,41.75
19:40:11,0.0,1.5,3.0,11.5,44.25
19:40:21,0.0,2.25,3.0,7.5,47.0
19:40:32,0.75,2.5,3.25,3.75,49.0
19:40:43,0.0,2.0,3.5,9.25,51.0
19:40:54,0.0,2.25,3.5,5.0,53.5
19:41:05,1.0,2.75,3.25,4.0,56.0
19:41:16,0.0,2.5,2.75,4.75,58.25
19:41:27,0.0,1.75,3.5,11.0,60.25
19:41:38,1.5,2.25,3.5,3.25,63.25
19:41:48,0.0,2.0,3.0,4.75,65.0
19:41:59,0.5,3.0,3.75,3.25,67.25
19:42:10,3.0,3.25,4.0,4.5,70.25
19:42:21,4.0,4.5,5.5,5.75,73.0
19:42:32,5.75,5.25,6.5,6.5,75.25
19:42:43,6.75,7.0,7.25,7.25,76.75
19:42:54,6.5,8.75,7.75,8.25,79.0
19:43:05,7.5,10.0,9.0,9.5,81.0
19:43:15,8.25,11.25,9.5,10.0,84.0
19:43:26,9.0,12.0,10.25,10.25,85.75
19:43:37,10.0,12.75,10.75,11.25,88.25
19:43:48,10.75,13.0,11.25,11.75,90.25
19:43:59,11.75,12.5,11.25,12.0,92.25
19:44:10,12.25,13.75,12.25,13.25,94.25
19:44:21,12.75,14.0,12.75,13.25,96.0
19:44:32,13.25,14.0,12.75,13.5,98.25
19:44:42,14.25,14.0,13.25,14.25,99.25
19:44:53,14.75,13.75,13.5,14.25,102.25
19:45:04,14.25,15.0,14.0,14.25,103.75
19:45:15,13.75,16.25,14.25,14.75,104.5
19:45:26,15.5,14.75,13.5,15.25,107.0
19:45:37,16.25,15.25,15.0,15.75,108.25
19:45:48,16.5,15.25,16.25,16.0,111.0
19:45:59,16.5,15.75,16.25,16.25,111.75
19:46:09,16.75,15.25,16.25,16.5,113.75
19:46:20,16.5,16.0,16.75,16.5,115.5
19:46:31,17.0,15.5,17.25,16.75,116.75
19:46:42,16.5,16.5,16.75,17.0,118.25
19:46:53,16.75,16.25,17.0,17.0,120.0
19:47:04,17.25,16.5,16.5,16.75,122.0
19:47:15,17.0,15.75,16.75,17.0,123.0
19:47:26,17.0,16.0,17.25,16.5,124.5
19:47:36,16.75,16.25,17.0,17.25,125.5
19:47:47,16.5,16.0,16.75,17.25,127.25
19:47:58,17.25,16.25,17.0,17.25,127.75
19:48:09,17.5,16.5,17.0,17.25,129.75
19:48:20,17.5,16.75,17.0,17.5,131.25
19:48:31,17.5,16.75,17.0,17.5,133.5
19:48:42,17.75,16.5,16.75,17.0,135.0
19:48:53,17.25,16.5,17.5,17.25,136.0
19:49:03,17.0,16.75,17.0,17.5,137.5
19:49:14,17.5,16.75,17.0,17.5,139.0
19:49:25,17.5,17.25,17.25,17.5,139.75
19:49:36,17.25,17.0,16.75,17.25,141.5
19:49:47,17.5,16.25,17.0,18.0,143.25
19:49:58,17.25,17.0,17.0,17.75,144.0
19:50:09,17.75,17.0,17.25,18.25,145.5
19:50:20,17.5,16.75,17.5,17.75,146.75
19:50:30,18.0,16.5,17.25,17.75,148.0
19:50:41,18.0,16.75,17.25,18.0,149.0
19:50:52,17.75,17.25,17.5,18.0,150.5
19:51:03,17.75,17.0,17.5,18.0,150.75
19:51:14,17.75,17.25,17.5,18.25,151.25
19:51:25,18.5,17.0,17.75,18.5,150.75
19:51:36,34.5,16.5,17.25,18.25,129.25
19:51:47,38.25,17.75,37.5,18.5,122.0
19:51:58,35.0,50.0,28.0,38.0,111.0
19:52:09,48.75,49.25,40.25,47.25,110.75
19:52:19,54.5,49.5,45.25,51.0,112.0
19:52:30,58.25,51.5,50.25,52.75,112.5
19:52:41,61.0,53.5,55.0,54.0,112.5
19:52:52,64.25,55.25,58.25,56.0,112.25
19:53:03,66.75,56.75,60.75,57.0,112.25
19:53:14,68.75,59.0,63.5,58.25,112.5
19:53:25,70.5,60.75,65.5,60.25,111.75
19:53:36,71.75,62.25,67.0,61.0,111.5
19:53:47,73.25,63.25,68.75,61.75,111.25
19:53:58,74.0,64.0,70.0,62.0,110.0
19:54:08,74.25,64.75,70.75,63.0,109.75
19:54:19,75.0,65.5,71.5,64.0,109.5
19:54:30,75.0,66.5,72.5,64.5,108.75
19:54:41,75.75,67.0,73.0,65.0,108.0
19:54:52,76.25,67.75,73.25,65.25,108.25
19:55:03,76.0,67.5,73.75,65.75,107.5
19:55:14,76.25,68.25,74.0,66.75,106.5
19:55:25,76.75,68.5,74.0,67.0,106.5
19:55:36,76.75,69.0,73.5,67.5,105.5
19:55:47,77.0,69.25,74.25,68.5,105.0
19:55:57,77.0,69.25,74.5,69.0,104.75
19:56:08,77.0,69.0,74.75,69.75,104.25
19:56:19,77.0,69.25,74.75,69.75,103.75
19:56:30,77.0,69.25,74.75,69.75,103.0
19:56:41,77.0,69.5,74.75,70.0,102.5
19:56:52,76.75,69.5,74.0,70.0,102.25
19:57:03,76.5,69.25,74.5,70.0,101.5
19:57:14,76.25,69.25,74.25,70.5,100.75
19:57:25,76.25,69.5,74.0,70.5,100.0
19:57:36,76.0,69.5,73.75,70.25,99.75
19:57:47,75.75,69.25,73.75,70.75,98.75
19:57:57,75.5,69.25,73.5,70.5,98.0
19:58:08,75.0,68.75,73.0,70.5,97.5
19:58:19,74.75,68.25,72.75,70.25,97.0
19:58:30,74.0,68.25,72.25,70.0,95.75
19:58:41,74.5,68.0,72.25,69.75,95.5
19:58:52,73.75,67.5,71.5,69.75,94.5
19:59:03,73.75,67.75,72.0,69.5,94.5
19:59:14,73.75,67.25,71.5,69.25,94.0
19:59:25,73.5,66.75,71.25,68.75,92.5
19:59:36,73.0,66.75,71.0,68.25,93.25
19:59:46,72.5,66.75,70.75,68.25,92.25
19:59:57,73.0,66.5,70.0,68.25,92.25
20:00:08,72.75,66.5,70.5,68.0,91.75
20:00:19,72.5,66.0,70.25,67.75,90.75
20:00:30,72.25,66.0,70.25,67.5,91.0
20:00:41,71.75,66.0,70.0,67.0,90.25
20:00:52,71.5,65.5,69.75,67.5,89.75
20:01:03,71.5,65.25,69.75,67.0,89.25
20:01:14,71.75,65.25,69.75,67.25,88.75
20:01:25,70.75,65.5,69.5,66.75,87.75
20:01:35,71.0,64.5,69.25,66.75,88.0
20:01:46,71.0,64.75,68.75,66.75,87.5
20:01:57,70.5,64.25,69.0,66.75,87.5
20:02:08,70.5,64.0,68.5,66.0,86.25
20:02:19,70.0,64.0,68.25,65.75,86.5
20:02:30,69.75,64.0,68.0,65.5,85.5
20:02:41,69.25,63.5,67.25,65.5,85.25
20:02:52,69.5,64.0,67.5,65.75,84.75
20:03:03,69.0,63.5,67.0,64.75,84.25
20:03:14,69.0,63.25,67.0,65.5,83.25
20:03:24,68.75,63.0,67.25,65.0,83.5
20:03:35,68.75,63.25,67.0,65.0,82.75
20:03:46,68.5,63.25,66.75,64.5,82.5
20:03:57,68.75,63.0,66.5,64.5,82.0
20:04:08,68.25,62.75,66.5,64.5,81.5
20:04:19,68.25,62.5,65.75,63.75,81.25
20:04:30,67.75,62.0,65.75,64.0,81.0
20:04:41,67.25,61.25,65.5,63.5,80.5
20:04:52,67.5,61.5,65.25,63.0,80.25
20:05:03,66.75,61.75,65.5,63.0,80.0
20:05:13,66.25,61.5,65.5,63.0,79.5
20:05:24,66.75,61.25,65.0,63.0,78.5
20:05:35,66.75,61.25,64.75,62.75,78.0
20:05:46,66.75,61.0,64.5,62.5,78.5
20:05:57,66.25,60.75,64.25,62.25,78.0
20:06:08,66.25,60.5,64.25,62.0,77.5
20:06:19,65.5,60.5,63.75,61.75,76.5
20:06:30,65.0,59.0,64.5,61.5,76.75
20:06:41,65.5,58.75,63.5,61.75,76.25
20:06:52,65.25,58.75,63.5,61.25,76.25
20:07:03,65.0,58.25,63.25,61.0,75.0
20:07:13,64.5,57.75,62.75,61.0,74.75
20:07:24,64.75,58.25,62.75,61.0,74.75
20:07:35,64.25,57.75,62.5,61.0,74.25
20:07:46,64.25,57.25,62.25,60.75,73.25
20:07:57,63.0,57.5,61.75,60.5,73.25
20:08:08,63.25,57.25,61.5,60.5,72.5
20:08:19,63.5,57.25,61.25,60.0,72.0
20:08:30,62.5,57.25,61.0,60.0,72.5
20:08:41,62.25,56.5,60.75,59.75,71.25
20:08:52,62.5,56.75,60.5,59.25,71.25
20:09:02,62.0,56.5,60.0,59.5,70.75
20:09:13,62.0,56.25,60.0,59.25,70.25
20:09:24,62.0,56.0,60.25,59.0,70.75
20:09:35,61.75,56.0,59.5,58.5,70.25
20:09:46,61.75,56.0,60.0,59.0,69.75
20:09:57,61.75,56.0,59.75,58.75,69.5
20:10:08,61.5,55.75,59.75,58.75,69.25
20:10:19,61.0,55.0,59.5,58.25,69.25
20:10:30,60.75,55.25,59.25,58.0,68.5
20:10:41,60.75,55.25,59.0,57.75,68.5
20:10:51,60.25,54.75,59.0,58.0,68.25
20:11:02,60.5,54.25,58.75,58.0,68.25
20:11:13,60.25,54.75,58.5,57.5,67.5
20:11:24,59.75,54.0,58.25,57.5,67.25
20:11:35,60.0,54.75,58.0,57.25,67.0
20:11:46,59.5,54.25,57.75,57.25,66.75
20:11:57,59.5,53.75,58.0,57.25,66.5
20:12:08,59.75,54.0,57.75,56.75,66.25
20:12:19,58.75,53.5,57.75,56.75,66.0
20:12:30,58.5,53.5,57.5,56.5,66.0
20:12:40,58.75,53.0,57.25,56.0,65.0
20:12:51,58.75,52.75,56.75,56.0,65.25
20:13:02,57.75,53.5,57.0,56.0,65.25
20:13:13,58.0,52.75,57.25,55.75,64.75
20:13:24,58.0,52.75,56.5,56.0,64.75
20:13:35,57.75,52.75,56.5,55.5,64.25
20:13:46,57.5,52.25,56.5,54.75,64.0
20:13:57,56.75,52.5,56.0,54.75,63.75
20:14:08,57.25,52.0,55.5,55.0,63.5
20:14:19,56.75,52.0,55.5,54.5,63.0
20:14:29,56.75,52.0,55.25,54.0,62.75
20:14:40,56.5,52.0,54.75,54.0,62.25
20:14:51,56.0,51.25,55.0,54.0,62.25
20:15:02,56.25,51.5,55.0,53.75,62.25
20:15:13,56.25,51.25,54.5,53.75,61.5
20:15:24,55.25,51.25,54.25,53.25,61.25
20:15:35,55.75,50.5,54.0,53.5,61.25
20:15:46,55.25,50.75,54.0,53.0,60.75
20:15:57,55.0,51.0,53.5,53.0,60.5
20:16:08,54.75,50.5,53.5,53.25,60.75
20:16:19,54.5,50.25,53.75,52.5,60.0
20:16:29,55.0,50.0,53.5,52.25,60.25
20:16:40,54.5,50.25,53.25,52.75,59.5
20:16:51,54.0,50.25,53.25,52.75,59.75
20:17:02,53.75,50.0,53.0,52.75,59.0
20:17:13,53.75,49.75,52.75,52.25,59.5
20:17:24,54.0,50.0,52.5,52.0,58.75
20:17:35,54.25,49.75,52.5,52.0,59.0
20:17:46,53.5,49.5,51.75,51.25,58.25
20:17:57,53.75,49.5,52.5,51.75,58.0
20:18:08,53.5,49.5,51.75,51.25,57.75
20:18:18,53.25,49.25,52.0,51.5,57.75
20:18:29,53.0,49.0,51.5,51.5,57.25
20:18:40,53.25,49.0,51.75,50.75,57.25
20:18:51,53.0,49.0,51.75,51.0,57.5
20:19:02,53.0,48.75,51.25,51.0,57.25
20:19:13,52.75,48.5,51.5,50.75,57.25
20:19:24,52.75,48.5,51.25,51.0,57.0
20:19:35,51.75,48.0,51.0,50.25,56.75
20:19:46,52.25,48.25,51.25,50.25,56.5
20:19:57,52.25,48.25,51.0,50.25,56.25
20:20:07,51.75,48.0,50.75,50.25,55.75
20:20:18,51.75,47.75,50.75,49.25,55.25
20:20:29,51.75,47.75,50.5,49.5,55.75
20:20:40,51.5,47.5,50.5,49.5,55.0
20:20:51,51.5,47.75,50.25,49.25,55.0
20:21:02,51.0,47.5,50.25,49.5,54.25
20:21:13,50.75,47.25,49.75,49.25,54.75
20:21:24,50.75,47.5,49.5,49.25,54.5
20:21:35,50.75,47.5,49.5,49.25,54.75
20:21:46,51.0,47.25,48.75,49.25,54.0
20:21:56,50.75,47.25,49.25,49.0,54.0
20:22:07,50.25,47.0,49.25,49.0,53.75
20:22:18,50.25,46.5,49.0,49.0,53.5
20:22:29,50.25,46.5,49.0,48.5,53.5
20:22:40,50.0,46.75,48.75,48.25,53.5
20:22:51,50.0,46.5,48.5,47.5,53.0
20:23:02,49.5,46.25,48.5,47.75,52.75
20:23:13,49.5,46.0,48.0,47.75,52.25
20:23:24,49.5,46.0,47.75,47.25,52.75
20:23:35,49.25,46.25,48.0,47.25,52.0
20:23:45,49.0,45.75,47.5,47.0,52.25
20:23:56,49.0,45.25,47.5,47.0,51.75
20:24:07,48.5,45.75,46.75,47.5,51.25
20:24:18,48.25,45.5,47.0,46.25,51.5
20:24:29,48.5,45.5,47.0,47.0,50.75
20:24:40,48.25,45.25,47.0,46.75,51.0
20:24:51,48.25,45.25,46.75,46.75,50.5
20:25:02,47.75,45.0,46.75,46.25,50.5
20:25:13,47.75,44.5,46.25,46.75,50.0
20:25:24,48.0,44.75,46.25,46.75,50.0
20:25:35,47.5,44.75,46.5,46.5,50.0
20:25:45,47.5,44.5,46.0,46.5,50.0
20:25:56,47.5,44.75,46.0,46.0,49.5
20:26:07,47.5,44.5,46.25,46.0,49.75
20:26:18,47.25,44.5,46.0,46.0,49.5
20:26:29,47.25,44.25,45.75,45.0,49.25
20:26:40,46.5,43.75,45.5,45.0,49.0
20:26:51,46.75,44.25,45.25,45.25,48.75
20:27:02,46.5,43.75,45.0,45.25,48.5
20:27:13,46.25,43.75,44.5,44.75,48.5
20:27:24,46.0,43.75,44.75,44.75,48.25
20:27:34,46.0,43.0,44.75,45.0,47.75
20:27:45,46.0,43.0,44.75,45.0,48.25
20:27:56,46.0,43.25,44.75,44.25,48.0
20:28:07,45.5,43.0,44.5,44.75,48.0
20:28:18,45.75,43.0,44.25,44.5,47.75
20:28:29,45.75,43.25,44.5,44.25,47.25
20:28:40,45.5,43.0,43.75,44.25,47.5
20:28:51,45.25,42.5,43.75,43.75,47.25
20:29:02,45.25,42.25,44.0,43.75,47.0
20:29:13,45.0,42.5,43.75,43.75,46.75
20:29:23,45.0,42.0,43.5,43.75,47.0
20:29:34,44.75,42.0,43.75,43.75,46.5
20:29:45,44.75,42.25,43.5,43.5,45.75
20:29:56,44.5,42.0,43.25,42.75,45.75
20:30:07,44.5,42.0,42.25,42.0,46.0
20:30:18,44.25,41.75,43.0,43.25,45.5
20:30:29,44.0,41.5,43.0,42.5,45.75
20:30:40,43.75,41.5,43.0,42.5,45.75
20:30:51,44.0,41.5,42.0,43.0,45.5
20:31:02,44.0,41.25,42.75,42.5,45.25
20:31:12,43.75,41.25,42.75,42.5,45.25
20:31:23,43.5,41.5,42.5,42.75,45.0
20:31:34,43.75,41.25,42.75,42.75,45.25
20:31:45,43.25,40.75,42.75,42.0,44.5
20:31:56,43.25,40.75,42.5,42.0,45.0
20:32:07,43.5,41.0,42.5,42.25,44.75
20:32:18,42.75,40.75,42.0,42.25,44.5
20:32:29,43.0,40.75,42.5,42.0,44.5
20:32:40,43.25,40.5,41.75,42.0,44.5
20:32:51,43.0,40.25,42.0,41.75,44.5
20:33:01,42.75,40.25,42.0,41.75,44.25
20:33:12,43.0,40.25,41.5,41.25,44.0
20:33:23,42.5,39.75,41.5,41.0,44.0
20:33:34,42.0,40.0,41.25,42.0,43.5
20:33:45,42.25,40.0,41.5,41.5,43.75
20:33:56,42.25,39.75,41.25,41.5,43.75
20:34:07,42.5,39.75,41.25,41.25,43.5
20:34:18,42.0,39.75,41.25,41.5,43.25
20:34:29,42.0,39.75,40.75,40.75,42.75
20:34:40,41.5,39.75,40.75,41.25,43.0
20:34:51,41.75,39.25,41.0,41.0,43.25
20:35:01,41.25,39.25,40.75,41.25,42.75
20:35:12,41.5,39.75,40.75,40.75,42.75
20:35:23,41.75,39.25,40.75,40.75,42.25
20:35:34,41.25,39.25,40.5,41.0,42.5
20:35:45,41.75,39.25,40.5,40.75,42.25
20:35:56,41.5,39.25,40.5,40.0,41.75
20:36:07,41.25,39.25,40.25,40.25,42.0
20:36:18,41.0,39.5,40.0,39.75,41.5
20:36:29,41.0,39.25,39.75,40.25,41.75
20:36:40,41.25,39.25,40.0,39.75,42.0
20:36:50,40.75,39.0,39.5,40.0,41.75
20:37:01,40.5,39.0,39.75,40.0,41.5
20:37:12,40.75,38.5,39.5,39.0,41.5
20:37:23,40.25,38.75,39.75,38.75,41.5
20:37:34,40.5,38.75,39.5,39.25,41.25
20:37:45,40.5,38.5,39.5,38.5,41.0
20:37:56,40.0,38.5,39.0,39.25,40.5
20:38:07,39.75,38.5,39.25,39.25,40.75
20:38:18,39.5,37.75,38.5,39.0,40.75
20:38:29,39.75,38.0,38.5,39.0,40.5
20:38:39,40.0,37.75,38.75,38.75,39.75
20:38:50,39.5,37.5,38.25,38.25,40.0
20:39:01,39.25,37.25,38.25,38.5,39.75
20:39:12,39.5,37.5,37.75,38.5,39.75
20:39:23,39.0,36.75,38.25,38.0,39.75
20:39:34,39.0,37.25,38.25,37.5,39.5
20:39:45,39.25,37.0,38.25,38.0,39.5
20:39:56,38.5,36.5,37.5,37.25,40.25
20:40:07,38.25,36.5,37.0,37.5,39.25
20:40:18,38.75,36.5,37.25,37.25,38.75
20:40:28,38.75,35.75,38.0,37.0,38.5
20:40:39,38.75,35.5,37.5,35.5,38.25
20:40:50,38.0,34.75,36.75,34.75,38.25
20:41:01,37.5,34.75,36.25,34.5,37.75
20:41:12,37.25,34.75,36.25,34.5,37.75
20:41:23,37.0,34.0,36.5,33.75,37.5
20:41:34,37.25,34.25,36.0,33.5,37.25
20:41:45,37.0,33.75,35.75,34.0,37.5
20:41:56,36.5,34.0,35.25,33.75,37.0
20:42:07,36.25,33.75,35.25,32.75,36.0
20:42:17,36.0,33.5,34.5,33.25,36.25
20:42:28,36.75,33.25,35.25,33.25,35.25
20:42:39,36.25,33.0,34.5,33.0,35.25
20:42:50,36.0,32.75,34.0,32.75,35.0
20:43:01,35.75,33.0,34.0,33.0,34.25
20:43:12,36.25,32.75,33.25,32.5,34.5
